20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Hip, CompShg, BrkFace, Plywood, Stone, TA, TA, CBlock, TA, Gd, Gd, BLQ, Unf, GasA, Fa, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, P, NA, NA, NA, WD , Normal, 215000
190, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, BrkSide, Artery, Artery, 2fmCon, 1.5Unf, 5, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, TA, TA, No, GLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, RFn, Gd, TA, Y, NA, NA, NA, WD , Normal, 118000
70, RL, Pave, NA, IR1, Bnk, AllPub, Inside, Mod, BrkSide, RRAn, Feedr, 1Fam, 2Story, 4, 7, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, PConc, TA, TA, No, Rec, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Basment, Unf, Fa, TA, Y, NA, NA, NA, WD , Normal, 87000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, MetalSd, MetalSd, BrkFace, Fa, Fa, CBlock, TA, TA, No, Rec, Unf, GasA, TA, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 141500
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1.5Fin, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, TA, Y, FuseA, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 119000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 8, Gable, CompShg, HdBoard, HdBoard, None, TA, Gd, CBlock, TA, TA, No, BLQ, Rec, GasA, Gd, Y, SBrkr, Gd, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 141500
80, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, SLvl, 6, 6, Hip, CompShg, AsbShng, AsbShng, None, TA, TA, CBlock, TA, TA, Av, BLQ, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, TA, BuiltIn, RFn, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 165500
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Artery, Norm, 1Fam, 1Story, 5, 5, Hip, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, TA, TA, No, LwQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, RFn, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 112900
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 2Story, 7, 6, Gable, CompShg, VinylSd, VinylSd, Stone, TA, TA, CBlock, TA, TA, Gd, ALQ, Unf, GasA, TA, Y, SBrkr, Gd, Typ, Gd, Attchd, Unf, TA, TA, Y, NA, GdPrv, NA, WD , Normal, 201800
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, WdShing, Wd Shng, BrkCmn, TA, TA, CBlock, TA, TA, No, ALQ, Rec, GasA, TA, Y, SBrkr, TA, Typ, TA, Attchd, Unf, TA, TA, Y, NA, NA, NA, COD, Normal, 163000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, VinylSd, VinylSd, BrkFace, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 139950
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 9, Gable, CompShg, Wd Sdng, Wd Sdng, BrkFace, Gd, Gd, CBlock, TA, TA, No, Unf, Unf, GasA, TA, Y, SBrkr, Gd, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, GdPrv, NA, COD, Abnorml, 174000
80, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, SLvl, 6, 5, Gable, Tar&Grv, Plywood, Plywood, BrkFace, TA, TA, CBlock, Gd, TA, Gd, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, Gd, Basment, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 165000
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 2Story, 6, 7, Gable, CompShg, VinylSd, VinylSd, BrkFace, Gd, Gd, CBlock, TA, TA, No, BLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 227000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Hip, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 135000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, CBlock, TA, TA, No, BLQ, Rec, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, COD, Normal, 124000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, MetalSd, MetalSd, None, TA, Gd, CBlock, TA, TA, No, Rec, BLQ, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 140000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 4, Gable, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, TA, TA, No, ALQ, LwQ, GasA, TA, Y, SBrkr, TA, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 136500
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, TA, Y, SBrkr, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 185000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 6, Hip, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, Shed, WD , Normal, 163000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, NAmes, Feedr, Norm, 1Fam, 1Story, 6, 6, Gable, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, TA, TA, No, LwQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 166800
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, Gd, TA, No, LwQ, Unf, GasA, Gd, Y, FuseA, TA, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 139000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, TA, Y, FuseA, TA, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 166000
20, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 7, Hip, CompShg, MetalSd, MetalSd, BrkFace, TA, Gd, CBlock, TA, TA, No, BLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 136000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 133000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, MetalSd, MetalSd, Stone, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, Ex, Y, FuseA, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 116000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, MetalSd, MetalSd, BrkFace, TA, TA, CBlock, TA, TA, No, Rec, LwQ, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 137500
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Sev, NAmes, Norm, Norm, 1Fam, 1Story, 5, 5, Hip, CompShg, MetalSd, MetalSd, None, TA, TA, PConc, TA, TA, No, BLQ, LwQ, GasW, TA, N, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 130000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, Plywood, Plywood, BrkFace, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, TA, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, Shed, WD , Normal, 180000
20, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, HdBoard, HdBoard, None, TA, TA, CBlock, TA, TA, Mn, ALQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, COD, Abnorml, 139000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 110000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 3, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, NA, NA, NA, NA, NA, GasA, Gd, Y, SBrkr, TA, Maj2, TA, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 100000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, COD, Abnorml, 118500
90, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, Duplex, 1Story, 5, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, Fa, Y, FuseA, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 146000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 1Story, 4, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, Slab, NA, NA, NA, NA, NA, GasA, TA, N, SBrkr, TA, Typ, NA, Detchd, Unf, Fa, TA, N, NA, GdPrv, NA, WD , Normal, 89900
50, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, OldTown, Norm, Norm, 1Fam, 1.5Fin, 5, 8, Gable, CompShg, VinylSd, VinylSd, None, TA, Gd, PConc, TA, TA, No, Unf, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, Fa, TA, N, NA, NA, NA, WD , Normal, 114000
50, RL, Pave, Grvl, Reg, Bnk, AllPub, Inside, Gtl, NAmes, Artery, Norm, 1Fam, 1.5Fin, 5, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, TA, Y, FuseA, TA, Typ, TA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 140000
30, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, OldTown, Norm, Norm, 1Fam, 1Story, 4, 7, Gambrel, CompShg, VinylSd, VinylSd, None, Gd, TA, PConc, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, WD , Normal, 86900
50, RL, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Gd, Detchd, Unf, Fa, TA, N, NA, GdWo, NA, WD , Normal, 139000
190, RL, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 2fmCon, 2Story, 4, 7, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, BrkTil, NA, NA, NA, NA, NA, GasA, TA, N, FuseA, TA, Typ, NA, NA, NA, NA, NA, N, NA, NA, NA, WD , Normal, 106250
60, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 2Story, 6, 6, Gable, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Gd, Attchd, Fin, TA, TA, Y, NA, NA, NA, WD , Normal, 171000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Feedr, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, HdBoard, Plywood, None, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, TA, Y, SBrkr, TA, Typ, Fa, Attchd, Fin, TA, TA, Y, NA, GdWo, Shed, WD , Normal, 139000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 7, 7, Gable, Tar&Grv, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, MnPrv, Othr, WD , Normal, 186000
20, RL, Pave, NA, IR1, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 5, Hip, CompShg, MetalSd, MetalSd, BrkFace, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, Fa, Attchd, RFn, TA, TA, Y, NA, GdWo, NA, WD , Normal, 157000
20, RL, Pave, NA, IR1, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 6, 6, Gable, CompShg, Wd Sdng, Wd Sdng, BrkFace, TA, TA, CBlock, TA, TA, Gd, GLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, CarPort, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 148000
20, RL, Pave, NA, IR2, HLS, AllPub, Inside, Mod, NAmes, PosA, Norm, 1Fam, 1Story, 7, 7, Flat, Tar&Grv, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, Gd, TA, Gd, GLQ, Unf, GasA, Ex, Y, SBrkr, Gd, Typ, Gd, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 242000
20, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, WdShing, Wd Shng, None, Gd, TA, Stone, TA, TA, Av, Unf, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Attchd, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 116000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, Fa, TA, No, LwQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, TA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 94000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 5, Hip, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, NA, NA, NA, NA, NA, GasA, Gd, Y, SBrkr, TA, Min1, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 98300
80, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, SLvl, 5, 5, Hip, CompShg, BrkFace, HdBoard, None, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, Gd, Y, SBrkr, TA, Maj1, NA, Basment, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 127000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, BrkFace, Wd Sdng, None, TA, TA, PConc, TA, TA, No, BLQ, Rec, GasA, Gd, Y, FuseA, Gd, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 159000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, BrkFace, MetalSd, None, TA, TA, CBlock, TA, TA, No, BLQ, Rec, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 125900
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 6, Gable, CompShg, BrkFace, Wd Sdng, None, TA, TA, CBlock, TA, TA, No, BLQ, LwQ, GasA, TA, Y, FuseA, TA, Typ, Fa, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 155000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Artery, Norm, 1Fam, 1.5Fin, 6, 6, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, TA, TA, No, ALQ, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 138000
45, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, NAmes, Feedr, Norm, 1Fam, 1.5Unf, 6, 7, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, TA, Y, FuseA, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, GdWo, NA, WD , Normal, 112500
45, RL, Pave, NA, Reg, HLS, AllPub, Corner, Mod, NAmes, Artery, Norm, 1Fam, 1.5Unf, 6, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 105500
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1.5Fin, 6, 5, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, Rec, Unf, GasA, Fa, Y, FuseA, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, MnWw, NA, WD , Normal, 127500
90, RL, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, NAmes, Artery, Norm, Duplex, 1Story, 5, 5, Gable, CompShg, BrkFace, Wd Sdng, None, TA, TA, CBlock, TA, TA, Av, Unf, Unf, GasA, TA, N, SBrkr, TA, Typ, NA, NA, NA, NA, NA, N, NA, NA, NA, WD , Abnorml, 130000
50, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1.5Fin, 5, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, Gd, CBlock, TA, TA, Mn, GLQ, Unf, GasA, Gd, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 150000
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 1Story, 5, 7, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, TA, Y, FuseA, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 109500
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, Norm, Norm, 1Fam, 2Story, 6, 5, Hip, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, No, BLQ, Unf, GasA, TA, Y, SBrkr, TA, Typ, TA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 140000
60, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Mod, NAmes, Norm, Norm, 1Fam, 2Story, 6, 6, Gable, CompShg, HdBoard, HdBoard, BrkFace, TA, TA, CBlock, TA, TA, Gd, GLQ, LwQ, GasA, TA, Y, SBrkr, TA, Typ, NA, Attchd, RFn, TA, TA, Y, NA, NA, NA, WD , Normal, 167900
20, RL, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, NAmes, PosN, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, CBlock, TA, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Attchd, Unf, TA, TA, Y, NA, NA, NA, COD, Normal, 136870
20, RM, Pave, Grvl, Reg, Bnk, AllPub, Inside, Gtl, OldTown, Artery, Norm, 1Fam, 1Story, 6, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, TA, TA, No, GLQ, Unf, GasA, Gd, N, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Abnorml, 143000
30, RM, Pave, Grvl, IR3, Bnk, AllPub, Inside, Gtl, OldTown, Artery, Norm, 1Fam, 1Story, 5, 5, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, BrkTil, Fa, TA, No, Unf, Unf, GasA, Gd, N, FuseP, TA, Typ, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, WD , Normal, 73000
70, RM, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 2Story, 5, 8, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, PConc, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, Po, Detchd, Unf, Gd, TA, P, NA, NA, NA, WD , Normal, 157500
50, RM, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Artery, Norm, 1Fam, 1.5Fin, 5, 7, Gable, CompShg, WdShing, Wd Shng, None, TA, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 122600
70, RM, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 2Story, 5, 5, Gable, CompShg, AsbShng, AsbShng, None, TA, TA, BrkTil, TA, Fa, No, Unf, Unf, GasA, Fa, N, SBrkr, TA, Typ, NA, Attchd, Unf, Fa, TA, Y, NA, NA, NA, WD , Normal, 111000
50, RM, Pave, Grvl, Reg, Lvl, AllPub, Corner, Gtl, OldTown, Norm, Norm, 1Fam, 1.5Fin, 6, 7, Gable, CompShg, BrkFace, Wd Sdng, None, Gd, Gd, BrkTil, Gd, TA, No, LwQ, Unf, GasW, Ex, Y, SBrkr, TA, Mod, TA, Detchd, Unf, Fa, TA, Y, NA, MnPrv, Shed, WD , Normal, 256000
30, RM, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, OldTown, Norm, Norm, 1Fam, 1Story, 5, 4, Gable, CompShg, MetalSd, MetalSd, None, TA, TA, CBlock, Fa, TA, No, Unf, Unf, GasA, TA, Y, SBrkr, TA, Typ, NA, Detchd, Unf, TA, TA, Y, NA, MnPrv, NA, WD , Normal, 64000
75, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 2.5Unf, 6, 7, Gable, CompShg, Wd Sdng, Wd Sdng, None, Gd, TA, BrkTil, TA, TA, No, Unf, Unf, GasA, Gd, Y, SBrkr, Gd, Typ, NA, Detchd, Unf, Fa, Fa, N, NA, NA, NA, WD , Normal, 139500
190, RM, Pave, Grvl, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 2fmCon, 1.5Fin, 4, 6, Gable, CompShg, Wd Sdng, Wd Sdng, None, TA, TA, Stone, TA, TA, No, Unf, Unf, GasA, Gd, Y, FuseA, TA, Typ, NA, NA, NA, NA, NA, N, NA, NA, NA, WD , Normal, 118000
50, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 1.5Fin, 7, 5, Gable, CompShg, VinylSd, VinylSd, None, TA, TA, PConc, Gd, TA, No, Unf, Unf, GasA, Ex, Y, SBrkr, Gd, Mod, NA, Detchd, Unf, TA, TA, N, NA, NA, NA, WD , Normal, 200000
50, RM, Pave, NA, Reg, Lvl, AllPub, Inside, Gtl, OldTown, Norm, Norm, 1Fam, 1.5Fin, 4, 6, Gable, CompShg, MetalSd, MetalSd, None, TA, Gd, BrkTil, TA, TA, No, Unf, Unf, GasA, Gd, Y, FuseA, TA, Mod, NA, Detchd, Unf, TA, TA, Y, NA, NA, NA, WD , Normal, 119164
50, RM, Pave, NA, Reg, Lvl, AllPub, Corner, Gtl, OldTown, Artery, Norm, 1Fam, 1.5Fin, 5, 5, Gable, CompShg, WdShing, Wd Shng, None, Fa, Fa, BrkTil, TA, TA, No, Rec, Unf, GasA, Gd, N, FuseA, Ex, Typ, Gd, Detchd, Unf, Fa, Fa, N, NA, NA, NA, WD , Normal, 122250
